"","PROBEID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","ENTREZID"
"11723735_a_at","11723735_a_at",-0.244474730486247,5.49534126234539,-3.03087458153067,0.00251685450429696,0.0298941668013989,-1.74311857905348,"RNF216","54476"
"11756779_x_at","11756779_x_at",0.182454639141055,9.42241859848628,3.03054515185714,0.00251957024711063,0.0299120078565937,-1.74405562029339,"JTB","10899"
"11718845_a_at","11718845_a_at",-0.209001134587115,8.17000469564339,-3.03024199730935,0.00252207175626606,0.0299272896027603,-1.74491783580172,"PABPN1","8106"
"11757264_s_at","11757264_s_at",-0.356897287903518,9.80475298266085,-3.02960318570489,0.00252735042495527,0.0299304888746464,-1.74673443301414,"RPS3","6188"
"11743098_a_at","11743098_a_at",-0.263735295108453,2.51398008805486,-3.02947389131152,0.00252842004980388,0.0299304888746464,-1.7471020637372,"TARSL2","123283"
"11715509_a_at","11715509_a_at",0.334293240873141,4.9358470310212,3.02944337389537,0.00252867257436226,0.0299304888746464,-1.74718883355456,"NDFIP1","80762"
"11743613_a_at","11743613_a_at",0.245389790945448,3.06849073412219,3.02943167314262,0.00252876940151364,0.0299304888746464,-1.74722210194364,"TMOD3","29766"
"11728217_a_at","11728217_a_at",-0.235933598929959,2.99497231692519,-3.02935814913187,0.00252937791196474,0.0299304888746464,-1.74743114762285,"BCLAF1","9774"
"11754823_a_at","11754823_a_at",-0.681059207957632,4.81132132945511,-3.02930229585618,0.00252984026290892,0.0299304888746464,-1.74758994802624,"C13orf18","80183"
"11739398_a_at","11739398_a_at",0.471175361692268,6.9033183519788,3.02918128159939,0.00253084227926492,0.0299304888746464,-1.74793400242424,"UBE2F","140739"
"11743106_a_at","11743106_a_at",-0.179939893296133,3.08700839773317,-3.02879595266142,0.00253403528438634,0.0299538770354847,-1.7490294378134,"DHX9","1660"
"11722055_a_at","11722055_a_at",-0.316298277954309,4.2858505415985,-3.02780562784576,0.00254225849420801,0.0300252934723983,-1.75184416636445,"PLSCR3","57048"
"11722653_a_at","11722653_a_at",0.535836034499421,5.13244199746633,3.0277749655239,0.00254251349009556,0.0300252934723983,-1.751931301321,"OBFC1","79991"
"11739062_s_at","11739062_s_at",-0.357176180392079,3.13661543661222,-3.02721339701888,0.00254718778776064,0.0300660872687494,-1.75352699181492,"GTPBP4","23560"
"11717184_a_at","11717184_a_at",0.315571057663581,5.62243178146883,3.02705207709242,0.0025485320129205,0.0300675538489414,-1.75398532711873,"GTPBP2","54676"
"11722635_at","11722635_at",-0.796891414860781,5.59023805269202,-3.02666209973637,0.00255178424954582,0.0300915189542135,-1.75509321567692,"IL2RB","3560"
"11725145_a_at","11725145_a_at",-0.270436566407266,2.49858312535162,-3.02640776189327,0.00255390736164568,0.0301021524797319,-1.75581569021023,"MIS12","79003"
"11718029_a_at","11718029_a_at",0.251890844678776,6.78104182665087,3.02552859343042,0.00256125878659686,0.030174370962938,-1.7583126080813,"RAB11A","8766"
"11743120_s_at","11743120_s_at",-0.26403302500788,10.6301355606272,-3.0253275939238,0.00256294222360947,0.0301797773736641,-1.75888336537224,"EIF4A1","1973"
"11748406_a_at","11748406_a_at",-0.274744689438291,4.64912894768953,-3.02489476351289,0.00256657076318945,0.0302080721249126,-1.76011230296255,"RBM16","22828"
"11753196_a_at","11753196_a_at",0.309824509456404,3.63549140985287,3.02437183526886,0.00257096089626393,0.030245299403017,-1.76159682680744,"CDC40","51362"
"11757629_x_at","11757629_x_at",-0.33572164631091,10.5632746955873,-3.02404557925082,0.00257370339343539,0.0302631172875042,-1.76252289738561,"RPS29","6235"
"11728734_at","11728734_at",-0.441091428853253,5.20901176921322,-3.02373437093451,0.00257632189746204,0.0302794608892939,-1.76340616449908,"ZBTB38","253461"
"11741878_a_at","11741878_a_at",0.264032516329294,3.45239008455112,3.02317590894809,0.00258102691208759,0.0303188406915164,-1.76499096101756,"PML","5371"
"11739079_a_at","11739079_a_at",-0.496180482350725,5.30228406209726,-3.0228664409335,0.00258363755315693,0.0303188406915164,-1.76586904245915,"ANP32A","8125"
"11726194_a_at","11726194_a_at",0.17923231059777,2.69080115695636,3.02278175992781,0.00258435233501758,0.0303188406915164,-1.76610930020308,"RTN2","6253"
"11719716_a_at","11719716_a_at",-0.322871191500693,2.52701633860474,-3.02275322784449,0.00258459321159117,0.0303188406915164,-1.76619025021762,"CD79A","973"
"11718472_s_at","11718472_s_at",-0.489545392398554,8.11038125885412,-3.02220681100742,0.00258921019997822,0.0303507527673237,-1.76774037690972,"ABHD2","11057"
"11731991_at","11731991_at",0.475810209237561,3.84015186390025,3.0221398443643,0.00258977655886074,0.0303507527673237,-1.76793033536306,"TROAP","10024"
"11727367_x_at","11727367_x_at",-0.175178131192594,3.04619043763591,-3.02177941687133,0.00259282676207274,0.0303720572138996,-1.76895265810988,"MED29","55588"
"11746198_a_at","11746198_a_at",0.535996895145892,5.83649539610598,3.02129320204278,0.00259694668456393,0.0304058660274406,-1.77033157760826,"METTL9","51108"
"11732341_at","11732341_at",-0.441341514643757,3.40487223712219,-3.02112072499446,0.00259840960245947,0.0304085484625908,-1.77082067551559,"BCL11A","53335"
"11737799_s_at","11737799_s_at",-0.402635031730381,4.68519010883292,-3.02075404390585,0.00260152223118932,0.030430525348786,-1.77186039257403,"R3HDM1","23518"
"11744629_at","11744629_at",-0.19579228825069,2.78564777424688,-3.01987235161962,0.00260902059616885,0.0305037578810139,-1.77435990948337,"MGC27345","157247"
"11732544_a_at","11732544_a_at",-0.725163925262343,4.92074075371446,-3.01958253772639,0.00261148964230273,0.0305181478066349,-1.77518134976782,"GPR18","2841"
"11715698_a_at","11715698_a_at",-0.180603437230501,2.50471004684165,-3.01927545442364,0.00261410814889931,0.0305342698757215,-1.77605165398835,"NOLC1","9221"
"11731513_at","11731513_at",-0.201920718508256,3.04005284799127,-3.01874734696943,0.00261861695831763,0.0305499558102475,-1.77754816024271,"XPO4","64328"
"11722418_at","11722418_at",-0.382690015744706,4.43780560676185,-3.01872555189401,0.00261880319052643,0.0305499558102475,-1.77760991579297,"UTP3","57050"
"11738698_x_at","11738698_x_at",0.545090629116601,8.7036117715,3.01868266185258,0.00261916970814951,0.0305499558102475,-1.77773144188772,"LILRA5","353514"
"11722564_at","11722564_at",0.229748504006851,2.56842142847382,3.01850250482613,0.0026207097564728,0.0305534591570618,-1.7782418864898,"CYP51A1","1595"
"11730943_x_at","11730943_x_at",0.377493575094588,6.4971733998803,3.01824284052678,0.00262293092132225,0.0305648962113041,-1.77897754923173,"OSCAR","126014"
"11743997_at","11743997_at",0.289558793533941,5.55349215700499,3.01804095392152,0.00262465904781719,0.0305705798168727,-1.77954947755149,"ACTR1A","10121"
"11736739_at","11736739_at",0.768678595362172,4.56163796795511,3.01725989254536,0.00263135467064963,0.0306340893778133,-1.78176180905224,"CLEC5A","23601"
"11758361_s_at","11758361_s_at",0.333507505747639,3.35397814365711,3.01690400559418,0.00263441068446904,0.0306551868410878,-1.78276966210681,"VNN1","8876"
"11716492_s_at","11716492_s_at",-0.355932096014045,4.60104011694638,-3.01626801199875,0.00263988007984811,0.0307043343312584,-1.78457047331599,"SIVA1","10572"
"11747931_a_at","11747931_a_at",-0.329164034179997,2.39119004085536,-3.01584850382246,0.00264349344132576,0.0307180826941563,-1.78575810473835,"LEF1","51176"
"11727277_a_at","11727277_a_at",0.384509675861281,3.5870428751995,3.01584137622511,0.00264355487277065,0.0307180826941563,-1.7857782816371,"TMEM169","92691"
"11742755_a_at","11742755_a_at",0.439180563151739,4.67478577671197,3.01546197154896,0.00264682677916955,0.0307416082937855,-1.78685223831012,"VRK2","7444"
"11736019_a_at","11736019_a_at",-0.218336460172413,2.7029947059414,-3.01468215582044,0.00265356339384837,0.0307940045824094,-1.78905919881419,"NOP2","4839"
"11716579_a_at","11716579_a_at",0.489508935673994,11.7028882193504,3.0146505266437,0.0026538369606848,0.0307940045824094,-1.78914870094858,"C5orf32","84418"
"11740984_s_at","11740984_s_at",0.231376182124988,7.9456435774788,3.01423353030283,0.00265744605783003,0.0308213720194254,-1.79032860364578,"NRD1","4898"
"11730478_at","11730478_at",-0.503291524998938,3.74541217545636,-3.01321801693099,0.00266625411914543,0.0309089835467818,-1.79320136019916,"RNF125","54941"
"11757180_a_at","11757180_a_at",-0.404703594756403,5.98426129863965,-3.01297076961401,0.00266840266284234,0.0309193474510636,-1.79390064793837,"CSNK1G2","1455"
"11745005_x_at","11745005_x_at",0.225003815610642,7.20671836540898,3.01273576609468,0.0026704462790717,0.0309284863693615,-1.79456525469871,"POLD4","57804"
"11743345_a_at","11743345_a_at",-0.377002040740487,4.42167736507107,-3.01240923768805,0.00267328818469027,0.0309468579614262,-1.79548861635686,"FTSJ1","24140"
"11718806_a_at","11718806_a_at",-0.283150921319487,7.24702750379925,-3.01202313714373,0.00267665214307754,0.0309712529193845,-1.7965803108541,"PUM2","23369"
"11723021_a_at","11723021_a_at",-0.281595705977077,3.678937476298,-3.01148601058784,0.00268133838459618,0.0310109177976338,-1.79809880226166,"BCKDHB","594"
"11760465_a_at","11760465_a_at",0.559640117494309,4.26439535480299,3.00986707154179,0.00269550854130843,0.0311601798823112,-1.802674047612,"ATP11B","23200"
"11727416_a_at","11727416_a_at",-0.284883273780104,3.76265369059352,-3.00880730742099,0.00270482147675705,0.031248338703244,-1.80566772087134,"CRYL1","51084"
"11756591_a_at","11756591_a_at",-0.424717762997298,3.05743414161596,-3.00871086077807,0.00270567048578766,0.031248338703244,-1.80594011693274,"MBNL1","4154"
"11749263_a_at","11749263_a_at",0.162485534618837,3.04425238347506,3.0078020994343,0.00271368219777701,0.0313207444130409,-1.80850632994597,"SLC2A6","11182"
"11729584_a_at","11729584_a_at",-0.390161719981821,9.39209470966459,-3.00771157459735,0.00271448146012559,0.0313207444130409,-1.80876191777206,"SLC25A6","293"
"11729126_a_at","11729126_a_at",-0.312260345394442,6.49094231616708,-3.00722337881688,0.00271879555674794,0.0313506195691182,-1.81014016025214,"SLC25A3","5250"
"11744953_a_at","11744953_a_at",0.480648887179759,9.42346082092269,3.00713075887818,0.00271961473012963,0.0313506195691182,-1.81040161416434,"ANXA1","301"
"11723796_a_at","11723796_a_at",-0.299762058370229,2.59291196709726,-3.00680688004009,0.00272248104037736,0.0313630981666364,-1.81131581972234,"SFMBT1","51460"
"11732274_at","11732274_at",0.365497351802339,3.04893496655486,3.00672091233039,0.00272324231423363,0.0313630981666364,-1.81155846270598,"ELMOD2","255520"
"11721840_at","11721840_at",-0.725760543556093,5.68466610760474,-3.00592721879319,0.00273027995503717,0.0314294627612546,-1.81379833460479,"GLIPR1","11010"
"11731396_s_at","11731396_s_at",-0.357478513472627,8.39069854674189,-3.00518490811259,0.00273687704817595,0.0314906964189283,-1.81589267701534,"PPP1CC","5501"
"11740885_a_at","11740885_a_at",-0.189520423892124,2.42844180791022,-3.00460431034427,0.00274204712489224,0.0315354612412945,-1.81753041337406,"OSBPL3","26031"
"11747836_a_at","11747836_a_at",-0.219633717451867,2.75075573150125,-3.00437160133647,0.00274412184815716,0.0315446021780231,-1.81818674664847,"RPS6KB1","6198"
"11718375_x_at","11718375_x_at",-0.212254236236348,3.43349337711347,-3.00397901313645,0.00274762523532094,0.0315701499066293,-1.81929389121439,"WDR5","11091"
"11754246_x_at","11754246_x_at",-0.289338349113908,10.0729709843117,-3.0026237568565,0.00275975078180855,0.0316746168852408,-1.82311478636673,"PABPC1","26986"
"11731487_x_at","11731487_x_at",-0.165603766226296,2.54994123861222,-3.00260917731369,0.00275988149154953,0.0316746168852408,-1.82315588154421,"NFIC","4782"
"11732865_a_at","11732865_a_at",0.531067829053161,2.75166515455736,3.00253207905447,0.00276057279353637,0.0316746168852408,-1.82337319421664,"MS4A4A","51338"
"11729066_a_at","11729066_a_at",-0.255470320118506,3.22399500657481,-3.0016809531528,0.00276821495690721,0.0316970360318542,-1.82577185437948,"ZNF211","10520"
"11749291_a_at","11749291_a_at",-0.600499971842199,6.79730382284663,-3.00166251347777,0.00276838073872552,0.0316970360318542,-1.82582381409282,"FOS","2353"
"11733207_a_at","11733207_a_at",-0.203694354646331,2.58600485844389,-3.00166082233034,0.00276839594343401,0.0316970360318542,-1.82582857942888,"ZNF480","147657"
"11740587_a_at","11740587_a_at",-0.266877179069609,4.5270967964813,-3.00152165833107,0.00276964739611542,0.0316970360318542,-1.82622070847319,"ADNP","23394"
"11739142_x_at","11739142_x_at",-0.337382711955816,7.63831734640898,-3.00147619619618,0.00277005633320584,0.0316970360318542,-1.82634880545323,"HNRNPF","3185"
"11752911_a_at","11752911_a_at",-0.403332851684901,5.29474018273067,-3.00118148077345,0.00277270867246052,0.0316970360318542,-1.82717916826845,"EIF3M","10480"
"11759080_at","11759080_at",0.288834666021411,7.61653523743017,3.00114009763449,0.00277308129275388,0.0316970360318542,-1.82729575918312,"GSR","2936"
"11737777_at","11737777_at",-0.289748451871906,2.68725306652618,-3.00112504735382,0.00277321681921144,0.0316970360318542,-1.82733816074856,"TNFSF8","944"
"11753798_x_at","11753798_x_at",0.220483634714075,5.47929315783915,3.00102681445709,0.00277410154673008,0.0316970360318542,-1.82761490986165,"TSG101","7251"
"11727853_a_at","11727853_a_at",-0.350277263716835,6.51683461130549,-3.00062164867088,0.00277775337353509,0.0317138588313702,-1.82875627992349,"NUP50","10762"
"11757272_a_at","11757272_a_at",0.189064849555209,9.61884451531421,3.00057795926337,0.00277814741608895,0.0317138588313702,-1.82887934594023,"JTB","10899"
"11729158_at","11729158_at",0.271382412847782,2.90091980024938,3.00019348181979,0.00278161729304895,0.0317377571983725,-1.82996228144379,"UBE2T","29089"
"11715239_x_at","11715239_x_at",0.646607865433994,9.69098461204863,2.99993709506482,0.0027839333657147,0.0317377571983725,-1.83068435594893,"IFITM3","10410"
"11728390_at","11728390_at",0.556617346740182,5.40214692201746,2.9999181963386,0.00278410415738381,0.0317377571983725,-1.83073757896701,"TSPAN2","10100"
"11717878_x_at","11717878_x_at",-0.389329279240424,5.85207508390399,-2.99966690003039,0.00278637608525181,0.031748971334774,-1.83144525415947,"PPFIA1","8500"
"11717832_a_at","11717832_a_at",0.299424268680416,5.60790981328429,2.99858888149081,0.00279614153150415,0.0318315692477554,-1.83448040376426,"MIIP","60672"
"11722351_at","11722351_at",-0.486012286993104,2.74502460229426,-2.99845499789275,0.00279735652645529,0.0318315692477554,-1.83485727721193,"SFRS2B","10929"
"11748524_x_at","11748524_x_at",0.339709480662576,2.42120421339152,2.99843921852663,0.00279749975617293,0.0318315692477554,-1.83490169399825,"PIGK","10026"
"11761938_a_at","11761938_a_at",-0.174908703165706,2.37340102675561,-2.99812939551487,0.0028003133873934,0.0318488803625739,-1.8357737577206,"TRIO","7204"
"11721065_at","11721065_at",-0.1775342870285,2.38192962914339,-2.9979227495289,0.00280219146441575,0.0318555400516562,-1.83635535851177,"ADCY9","115"
"11737749_a_at","11737749_a_at",-0.392051321003172,3.7157178831995,-2.99737260569591,0.00280719699948516,0.0318977304053994,-1.83790353591413,"SGK1","6446"
"11722403_a_at","11722403_a_at",-0.518631970307729,6.61294068453242,-2.99717999008445,0.00280895146323954,0.0319029574944708,-1.83844551609416,"PLEKHO1","51177"
"11718226_at","11718226_at",0.249134913927092,6.52726711891646,2.99662792195392,0.00281398560578668,0.0319454119024497,-1.83999873225664,"C1orf212","113444"
"11739314_x_at","11739314_x_at",-0.426393885270789,4.61556486805486,-2.99616104975258,0.00281824931275891,0.0319790849734144,-1.84131203582417,"AES","166"
"11758208_s_at","11758208_s_at",-0.257072941232627,10.6133098044401,-2.99594890784545,0.00282018864944872,0.0319863642219573,-1.84190872136282,"KLF2","10365"
"11720183_s_at","11720183_s_at",-0.522570332329577,7.47224532995262,-2.99528735748141,0.00282624418410137,0.0320122110676802,-1.84376918035989,"EEF1B2","1933"
"11733037_a_at","11733037_a_at",0.434598737395046,5.04785372614838,2.99527512722215,0.00282635624629938,0.0320122110676802,-1.843803571387,"DPH3","285381"
"11731775_a_at","11731775_a_at",0.76992190815101,7.12769530450997,2.99527426268487,0.00282636416794904,0.0320122110676802,-1.84380600242799,"EMR1","2015"
"11746897_a_at","11746897_a_at",-0.463968754999722,5.1723613562793,-2.99511847704298,0.00282779194442764,0.0320136703088487,-1.84424405364549,"CRTAP","10491"
"11734842_at","11734842_at",-0.344447436778336,5.54896412140773,-2.99468568965447,0.00283176190726159,0.0320332954640532,-1.84546088496888,"MPHOSPH8","54737"
"11723114_s_at","11723114_s_at",-0.258204778454389,2.81546148233915,-2.99464614318298,0.00283212492153582,0.0320332954640532,-1.84557206583996,"CENPC1","1060"
"11752196_s_at","11752196_s_at",-0.1930792605891,2.42740039459726,-2.99369983202774,0.00284082423109919,0.0321169513759957,-1.8482320954027,"ENG","2022"
"11717673_a_at","11717673_a_at",0.221122699145058,5.37317629502369,2.99168510691985,0.00285942679895682,0.0323124405717972,-1.85389264366941,"EIF2B2","8892"
"11759661_at","11759661_at",0.303425885659209,2.43466562586035,2.99102891907359,0.00286550959240443,0.032352417986386,-1.85573545783214,"MYO10","4651"
"11739942_s_at","11739942_s_at",-0.204009678275106,2.64820133637157,-2.99102026525338,0.00286558989143393,0.032352417986386,-1.85575975826914,"SEPSECS","51091"
"11751318_s_at","11751318_s_at",-0.261426351820113,10.6183201757918,-2.99066790508245,0.00286886119938473,0.0323669834450249,-1.85674914806036,"EIF4A1","1973"
"11760894_s_at","11760894_s_at",-0.465719254816293,3.50487291880549,-2.99053521698614,0.00287009395923938,0.0323669834450249,-1.85712169257692,"SFRS5","6430"
"11732125_s_at","11732125_s_at",-0.249809259947652,2.97121024554988,-2.9902793614704,0.00287247239349547,0.0323669834450249,-1.85784000509958,"COPA","1314"
"11720391_a_at","11720391_a_at",-0.440407207995586,3.59558049144389,-2.99027274972827,0.00287253388017316,0.0323669834450249,-1.85785856672239,"SLC39A10","57181"
"11745851_x_at","11745851_x_at",-0.536463558285892,5.34333830649751,-2.9901746413588,0.00287344639201957,0.0323669834450249,-1.85813398874683,"HSPD1","3329"
"11744300_at","11744300_at",-0.516400940239508,7.19354999882294,-2.98956082227291,0.00287916158115736,0.0324112645744955,-1.85985697770007,"CHST15","51363"
"11719421_a_at","11719421_a_at",-0.22234797277423,3.42193168374314,-2.98939187071988,0.0028807364904946,0.0324112645744955,-1.86033116373223,"ABCC1","4363"
"11745338_a_at","11745338_a_at",0.271084412782131,2.98563874522319,2.98923019383496,0.002882244325513,0.0324112645744955,-1.86078490788544,"RAB3IL1","5866"
"11736058_s_at","11736058_s_at",-0.283835710234686,2.94968230912594,-2.98918801328076,0.00288263782955831,0.0324112645744955,-1.86090328313971,"C10orf32","119032"
"11735717_a_at","11735717_a_at",-0.300482679188382,3.0036330667394,-2.98840444442911,0.00288995671385555,0.0324787383354692,-1.86310198937435,"ZNF226","7769"
"11745179_x_at","11745179_x_at",0.272253341522987,5.35170114762718,2.98813478996012,0.00289247933522177,0.0324922724229151,-1.86385851372669,"DCAF11","80344"
"11719373_at","11719373_at",-0.458928148449288,3.65993357775436,-2.98770032500178,0.00289654799732131,0.032497947710854,-1.86507727897067,"DYNLT3","6990"
"11728040_x_at","11728040_x_at",0.243902910188117,8.35986892659476,2.98754080905817,0.00289804313967013,0.032497947710854,-1.86552471116905,"PRDX5","25824"
"11732104_a_at","11732104_a_at",0.261321697373133,4.97514421671072,2.98752859011903,0.00289815769683753,0.032497947710854,-1.86555898356326,"TMEM208","29100"
"11761076_x_at","11761076_x_at",0.172703515629771,2.86896995131795,2.98751779496919,0.00289825890888814,0.032497947710854,-1.86558926231621,"ACOT8","10005"
"11733060_a_at","11733060_a_at",-0.831104013984501,5.82501376467456,-2.98633869541228,0.00290933326603749,0.0326072886197181,-1.86889581382076,"PELI1","57162"
"11715819_a_at","11715819_a_at",0.403119196518828,6.43363414076309,2.9858156903908,0.00291425781890212,0.0326476355475735,-1.87036206974226,"LRPAP1","4043"
"11719926_s_at","11719926_s_at",-0.184291882354212,2.97962473093766,-2.9856335825834,0.00291597431252892,0.032652023128845,-1.87087255404623,"RBM12","10137"
"11744793_x_at","11744793_x_at",0.385963946379741,2.37266870689277,2.98504475207912,0.00292153078153511,0.0326993858500066,-1.87252295456713,"DLGAP5","9787"
"11724895_at","11724895_at",-0.212531829683242,4.9150954432606,-2.98482846804145,0.00292357416473039,0.0327074030249411,-1.87312908530428,"GATAD2B","57459"
"11727829_a_at","11727829_a_at",0.279246071841154,4.94990875451995,2.9845383820827,0.00292631685686542,0.0327232328740042,-1.87394197676209,"SNAP29","9342"
"11761738_x_at","11761738_x_at",-0.23627660011928,4.71801295070698,-2.98288758870806,0.00294196954346379,0.0328780013371692,-1.87856643223759,"RBMX","27316"
"11736732_a_at","11736732_a_at",0.235995592016119,2.63114184200998,2.98279757492761,0.00294282524343891,0.0328780013371692,-1.8788185207776,"DPY19L3","147991"
"11728347_at","11728347_at",-0.433612873517458,3.96735362811097,-2.98229673026865,0.00294759059077778,0.032916319755464,-1.88022102805996,"ABI3","51225"
"11754234_a_at","11754234_a_at",0.207104913423535,2.60465298738279,2.97983032716384,0.00297116055692134,0.0331645032091863,-1.88712430081758,"KLHDC10","23008"
"11728573_x_at","11728573_x_at",-0.354890217567723,8.91069545455611,-2.97917534245452,0.00297744874714724,0.0332196477239433,-1.88895661502786,"MBNL1","4154"
"11736109_at","11736109_at",0.269984478521293,4.8961796288404,2.97881318777808,0.00298093083879781,0.0332434486212718,-1.88996957073878,"ARL8A","127829"
"11742985_at","11742985_at",-0.47827555757556,3.45231652535037,-2.97854983513839,0.00298346529298776,0.0332566646815813,-1.89070609912236,"LY9","4063"
"11726910_x_at","11726910_x_at",-0.355572580287646,4.34276496784289,-2.97798199222106,0.00298893680541694,0.0333025933572811,-1.89229399061288,"MRI1","84245"
"11743487_a_at","11743487_a_at",-0.234749126938167,7.69625181873691,-2.9773842767126,0.00299470606540787,0.0333115710737489,-1.89396509699574,"IK","3550"
"11740731_x_at","11740731_x_at",-0.208104048448507,2.74094856225187,-2.97736072997603,0.00299493355108072,0.0333115710737489,-1.89403092277866,"C10orf125","282969"
"11724891_s_at","11724891_s_at",-0.301628290339023,3.82153857108479,-2.97725824449995,0.00299592385008211,0.0333115710737489,-1.89431741883653,"POLRMT","5442"
"11750648_x_at","11750648_x_at",-0.402085127035985,3.68377396085786,-2.97715883613785,0.00299688470141186,0.0333115710737489,-1.89459530367947,"RPS6KB1","6198"
"11722589_x_at","11722589_x_at",0.399557029659268,3.59807319496633,2.97709659935453,0.00299748640680231,0.0333115710737489,-1.89476927496009,"BCAP29","55973"
"11722505_s_at","11722505_s_at",0.263390765011067,2.4712220954015,2.97705877234056,0.00299785217242453,0.0333115710737489,-1.8948750115625,"CYYR1","116159"
"11752317_a_at","11752317_a_at",-0.199660229531837,2.67431557118703,-2.97646267719452,0.00300362146112777,0.0333606374632515,-1.89654108330835,"NVL","4931"
"11715749_s_at","11715749_s_at",-0.365283611334703,5.88662512690648,-2.97598490367595,0.00300825290171181,0.0333970274844997,-1.89787621359061,"SSRP1","6749"
"11737847_a_at","11737847_a_at",0.446028022529675,4.21069543758978,2.97554335166764,0.00301253902066972,0.0334295527705655,-1.89910993726268,"MR1","3140"
"11757860_s_at","11757860_s_at",-0.702385906888532,6.15322904480175,-2.97509087176457,0.00301693700540832,0.0334488624343993,-1.90037400859694,"QKI","9444"
"11722926_a_at","11722926_a_at",0.753588381895801,4.23887570485536,2.97508506586967,0.00301699347527671,0.0334488624343993,-1.90039022702563,"MMRN1","22915"
"11763180_x_at","11763180_x_at",0.443600665145857,4.71592436944015,2.97483031453408,0.00301947221416177,0.0334494776599703,-1.90110182957643,"UBE2F","140739"
"11718807_at","11718807_at",-0.340726065672962,8.1968278042394,-2.97470041156384,0.00302073689069313,0.0334494776599703,-1.90146466750184,"TNFRSF1B","7133"
"11743375_s_at","11743375_s_at",-0.283525184785929,4.95412199225935,-2.97454968298341,0.00302220492263831,0.0334494776599703,-1.90188565498893,"FRYL","285527"
"11727949_at","11727949_at",-0.270818194679125,3.03330556880299,-2.97452167759538,0.0030224777549604,0.0334494776599703,-1.90196387221771,"DHX33","56919"
"11746536_a_at","11746536_a_at",0.353971869738364,2.91423421129925,2.97423837836639,0.00302523896060625,0.0334499572293404,-1.9027550680995,"WSB2","55884"
"11718088_at","11718088_at",-0.267028319908081,3.0901880340798,-2.97411584369779,0.00302643397161351,0.0334499572293404,-1.90309725915782,"TNKS","8658"
"11732531_s_at","11732531_s_at",-0.465980880445913,3.7311293732419,-2.97394465737932,0.00302810417682385,0.0334499572293404,-1.9035752920445,"N4BP2L1","90634"
"11723663_a_at","11723663_a_at",-0.271705334759671,7.95681736317955,-2.97369844550706,0.00303050785719345,0.0334499572293404,-1.904262784499,"HNRNPU","3192"
"11723018_at","11723018_at",-0.197466058856725,3.21079201494888,-2.97352429048255,0.00303220912447638,0.0334499572293404,-1.90474904048671,"LCMT2","9836"
"11741960_a_at","11741960_a_at",0.335441657628935,3.00361918509975,2.97337424979013,0.00303367552601202,0.0334499572293404,-1.90516794484751,"ADAM9","8754"
"11720764_a_at","11720764_a_at",0.284001342384125,5.67568543453242,2.97331521236466,0.0030342526975992,0.0334499572293404,-1.90533276803682,"TOR1A","1861"
"11729161_s_at","11729161_s_at",-0.322811819988881,3.10586245285411,-2.97328326801189,0.00303456503917739,0.0334499572293404,-1.90542195030303,"RPF2","84154"
"11722209_a_at","11722209_a_at",0.684427337932937,6.15424744248628,2.97326578070436,0.00303473603687435,0.0334499572293404,-1.90547077098382,"PTGS1","5742"
"11730238_a_at","11730238_a_at",-0.195137099722908,2.88634791001247,-2.972932432197,0.00303799733244127,0.0334589166586737,-1.90640135237268,"ABHD10","55347"
"11743749_a_at","11743749_a_at",-0.187825257292807,2.36654522473192,-2.97290518574241,0.00303826403806345,0.0334589166586737,-1.90647740953405,"FAM169A","26049"
"11723103_x_at","11723103_x_at",0.309710088517824,2.93042469509975,2.97232856605717,0.00304391337825928,0.033506158606779,-1.90808685579596,"GNB4","59345"
"11741489_x_at","11741489_x_at",0.464061662548212,4.3743711122182,2.97170929783666,0.00304999124912389,0.0335580733597801,-1.90981500185243,"EFCAB2","84288"
"11748543_a_at","11748543_a_at",-0.470470469760432,9.83148865508354,-2.97070156526808,0.00305990545161975,0.0336459309270026,-1.91262645453329,"TXNIP","10628"
"11725617_s_at","11725617_s_at",-0.453402918781628,6.60113882368828,-2.97062025323023,0.00306070669229651,0.0336459309270026,-1.91285326471864,"HNRNPR","10236"
"11736112_a_at","11736112_a_at",0.407628522012856,5.20388347668454,2.97014257369985,0.00306541757074279,0.0336673558944119,-1.91418557203227,"ARHGAP18","93663"
"11727597_at","11727597_at",0.480759483157779,7.71478044815087,2.97003345435381,0.00306649463549332,0.0336673558944119,-1.91448989001606,"PADI2","11240"
"11725183_at","11725183_at",-0.305634538597493,2.81790728837781,-2.97000479830606,0.00306677754292007,0.0336673558944119,-1.91456980575381,"KLF12","11278"
"11759531_x_at","11759531_x_at",0.177764590322508,2.43060159901995,2.96986886923648,0.00306811983035174,0.0336673558944119,-1.91494887330248,"DNAJC4","3338"
"11725069_s_at","11725069_s_at",-0.47018598558638,6.07466332029426,-2.9687683152403,0.00307900748541092,0.0337717928284101,-1.91801738138384,"PHF17","79960"
"11756133_a_at","11756133_a_at",-0.31704786917491,3.2041748343404,-2.96855577462115,0.00308111418776448,0.0337798666688805,-1.91860984818094,"TMEM138","51524"
"11732867_a_at","11732867_a_at",0.474280769182948,5.93504218247132,2.96813951871677,0.00308524393130186,0.0338101031262186,-1.91977006067281,"CEACAM21","90273"
"11718430_a_at","11718430_a_at",-0.274159364332314,3.17342313301621,-2.9668842342075,0.00309772845376271,0.0339318290984159,-1.92326789952471,"ZNF32","7580"
